timestamp,open,high,low,close,volume,regime_name,fragment_id
2024-08-04 21:30:00+00:00,58586.0,58586.0,58554.0,58554.01,5.40547,HighVol_DownTrend,210
2024-08-04 21:31:00+00:00,58554.01,58564.0,58546.0,58546.01,6.47097,HighVol_DownTrend,210
2024-08-04 21:32:00+00:00,58546.0,58574.82,58546.0,58574.82,11.22029,HighVol_DownTrend,210
2024-08-04 21:33:00+00:00,58574.82,58748.39,58574.81,58670.0,26.21543,HighVol_DownTrend,210
2024-08-04 21:34:00+00:00,58670.01,58670.01,58456.24,58499.61,16.28096,HighVol_DownTrend,210
2024-08-04 21:35:00+00:00,58499.99,58567.9,58444.15,58563.87,16.02414,HighVol_DownTrend,210
2024-08-04 21:36:00+00:00,58563.86,58639.66,58501.83,58637.51,21.6657,HighVol_DownTrend,210
2024-08-04 21:37:00+00:00,58637.51,58637.51,58594.41,58630.84,8.13698,HighVol_DownTrend,210
2024-08-04 21:38:00+00:00,58630.83,58630.84,58508.73,58514.46,13.22664,HighVol_DownTrend,210
2024-08-04 21:39:00+00:00,58514.47,58570.87,58510.42,58562.15,12.58937,HighVol_DownTrend,210
2024-08-04 21:40:00+00:00,58562.15,58648.25,58550.59,58634.67,21.85475,HighVol_DownTrend,210
2024-08-04 21:41:00+00:00,58634.67,58637.48,58619.22,58637.48,5.7527,HighVol_DownTrend,210
2024-08-04 21:42:00+00:00,58637.49,58697.31,58637.48,58648.16,13.85236,HighVol_DownTrend,210
2024-08-04 21:43:00+00:00,58648.15,58676.52,58648.15,58676.51,5.38174,HighVol_DownTrend,210
2024-08-04 21:44:00+00:00,58676.52,58688.33,58676.51,58688.33,5.58309,HighVol_DownTrend,210
2024-08-04 21:45:00+00:00,58688.33,58758.01,58688.33,58716.21,7.78103,HighVol_DownTrend,210
2024-08-04 21:46:00+00:00,58716.21,58721.36,58716.2,58721.36,3.19606,HighVol_DownTrend,210
2024-08-04 21:47:00+00:00,58721.35,58826.0,58721.35,58826.0,13.19458,HighVol_DownTrend,210
2024-08-04 21:48:00+00:00,58826.01,58833.33,58678.03,58704.59,17.80615,HighVol_DownTrend,210
2024-08-04 21:49:00+00:00,58704.59,58705.55,58650.56,58650.56,7.39421,HighVol_DownTrend,210
2024-08-04 21:50:00+00:00,58650.56,58705.47,58650.18,58696.36,5.96949,HighVol_DownTrend,210
2024-08-04 21:51:00+00:00,58696.35,58696.35,58695.6,58695.61,3.18116,HighVol_DownTrend,210
2024-08-04 21:52:00+00:00,58695.61,58695.61,58582.87,58588.28,12.56646,HighVol_DownTrend,210
2024-08-04 21:53:00+00:00,58588.29,58588.29,58494.03,58499.97,21.79781,HighVol_DownTrend,210
2024-08-04 21:54:00+00:00,58499.97,58546.72,58499.96,58512.01,15.39838,HighVol_DownTrend,210
2024-08-04 21:55:00+00:00,58512.01,58512.01,58450.0,58450.0,7.82435,HighVol_DownTrend,210
2024-08-04 21:56:00+00:00,58450.0,58450.01,58384.69,58384.7,46.36249,HighVol_DownTrend,210
2024-08-04 21:57:00+00:00,58384.69,58384.7,58357.15,58372.04,27.35113,HighVol_DownTrend,210
2024-08-04 21:58:00+00:00,58372.05,58486.0,58372.04,58485.99,21.01599,HighVol_DownTrend,210
2024-08-04 21:59:00+00:00,58486.0,58514.78,58459.97,58459.98,17.26386,HighVol_DownTrend,210
2024-08-04 22:00:00+00:00,58459.98,58570.25,58432.76,58568.0,59.72351,HighVol_DownTrend,210
2024-08-04 22:01:00+00:00,58567.99,58585.71,58553.89,58574.0,19.5717,HighVol_DownTrend,210
2024-08-04 22:02:00+00:00,58574.0,58600.01,58566.0,58592.0,21.57631,HighVol_DownTrend,210
2024-08-04 22:03:00+00:00,58592.0,58594.0,58402.0,58402.0,19.84067,HighVol_DownTrend,210
2024-08-04 22:04:00+00:00,58402.01,58491.99,58392.21,58476.01,15.6843,HighVol_DownTrend,210
2024-08-04 22:05:00+00:00,58476.01,58649.49,58476.01,58604.0,58.55332,HighVol_DownTrend,210
2024-08-04 22:06:00+00:00,58604.0,58610.0,58516.0,58580.32,27.51861,HighVol_DownTrend,210
2024-08-04 22:07:00+00:00,58580.32,58628.0,58572.42,58628.0,8.27701,HighVol_DownTrend,210
2024-08-04 22:08:00+00:00,58628.0,58744.0,58627.99,58712.0,17.55313,HighVol_DownTrend,210
2024-08-04 22:09:00+00:00,58712.0,58806.0,58696.22,58799.99,28.87837,HighVol_DownTrend,210
2024-08-04 22:10:00+00:00,58799.99,59008.45,58792.0,58948.22,52.56396,HighVol_DownTrend,210
2024-08-04 22:11:00+00:00,58948.21,59133.33,58944.0,59116.0,41.41251,HighVol_DownTrend,210
2024-08-04 22:12:00+00:00,59116.0,59116.0,59000.0,59016.0,32.38917,HighVol_DownTrend,210
2024-08-04 22:13:00+00:00,59016.0,59043.35,58984.0,59008.01,34.94755,HighVol_DownTrend,210
2024-08-04 22:14:00+00:00,59008.01,59008.01,58942.0,59007.99,16.17954,HighVol_DownTrend,210
2024-08-04 22:15:00+00:00,59008.01,59070.01,58932.77,58946.0,13.75617,HighVol_DownTrend,210
2024-08-04 22:16:00+00:00,58945.99,58948.0,58878.01,58878.01,12.77582,HighVol_DownTrend,210
2024-08-04 22:17:00+00:00,58878.01,58878.01,58802.0,58804.0,42.31206,HighVol_DownTrend,210
2024-08-04 22:18:00+00:00,58804.0,58812.0,58721.02,58736.0,20.17444,HighVol_DownTrend,210
2024-08-04 22:19:00+00:00,58736.01,58760.0,58682.0,58758.0,10.43441,HighVol_DownTrend,210
2024-08-04 22:20:00+00:00,58757.99,58844.0,58753.77,58768.9,18.76849,HighVol_DownTrend,210
2024-08-04 22:21:00+00:00,58768.9,58803.99,58675.48,58754.0,20.77323,HighVol_DownTrend,210
2024-08-04 22:22:00+00:00,58754.0,58793.63,58730.24,58747.63,10.63276,HighVol_DownTrend,210
2024-08-04 22:23:00+00:00,58747.64,58747.64,58678.39,58682.0,14.87872,HighVol_DownTrend,210
2024-08-04 22:24:00+00:00,58681.99,58764.27,58666.66,58710.0,7.50142,HighVol_DownTrend,210
2024-08-04 22:25:00+00:00,58710.01,58756.0,58686.46,58710.02,13.03098,HighVol_DownTrend,210
2024-08-04 22:26:00+00:00,58710.03,58792.01,58710.03,58792.01,13.48723,HighVol_DownTrend,210
2024-08-04 22:27:00+00:00,58792.01,58886.57,58792.01,58829.99,13.59082,HighVol_DownTrend,210
2024-08-04 22:28:00+00:00,58829.99,58837.99,58784.0,58803.49,20.89259,HighVol_DownTrend,210
2024-08-04 22:29:00+00:00,58803.5,58858.0,58803.49,58846.0,4.53292,HighVol_DownTrend,210
2024-08-04 22:30:00+00:00,58846.0,59040.0,58810.13,58990.12,62.41387,HighVol_DownTrend,210
2024-08-04 22:31:00+00:00,58990.13,59044.0,58860.0,58904.98,32.36485,HighVol_DownTrend,210
2024-08-04 22:32:00+00:00,58904.98,58910.0,58836.0,58858.13,8.99898,HighVol_DownTrend,210
2024-08-04 22:33:00+00:00,58858.14,58976.0,58858.14,58958.01,14.86163,HighVol_DownTrend,210
2024-08-04 22:34:00+00:00,58958.01,58963.93,58873.5,58897.98,9.39552,HighVol_DownTrend,210
2024-08-04 22:35:00+00:00,58897.98,58981.65,58894.0,58974.17,12.52661,HighVol_DownTrend,210
2024-08-04 22:36:00+00:00,58974.17,59070.01,58962.0,59038.0,9.78589,HighVol_DownTrend,210
2024-08-04 22:37:00+00:00,59038.0,59045.62,59008.0,59020.01,11.37852,HighVol_DownTrend,210
2024-08-04 22:38:00+00:00,59020.01,59060.01,58976.01,59060.0,8.87394,HighVol_DownTrend,210
2024-08-04 22:39:00+00:00,59060.0,59060.01,58974.0,58974.01,13.09281,HighVol_DownTrend,210
2024-08-04 22:40:00+00:00,58974.0,59024.0,58927.26,58962.0,12.42944,HighVol_DownTrend,210
2024-08-04 22:41:00+00:00,58962.0,58995.99,58958.0,58958.01,7.21509,HighVol_DownTrend,210
2024-08-04 22:42:00+00:00,58958.01,58968.0,58892.34,58933.0,5.7706,HighVol_DownTrend,210
2024-08-04 22:43:00+00:00,58932.99,58998.0,58928.0,58969.99,7.33786,HighVol_DownTrend,210
2024-08-04 22:44:00+00:00,58969.99,59000.0,58969.99,58979.87,8.18498,HighVol_DownTrend,210
2024-08-04 22:45:00+00:00,58978.29,58978.29,58942.84,58942.84,5.66092,HighVol_DownTrend,210
2024-08-04 22:46:00+00:00,58942.84,58942.84,58855.09,58867.9,9.82921,HighVol_DownTrend,210
2024-08-04 22:47:00+00:00,58867.89,58867.89,58753.0,58788.0,12.25997,HighVol_DownTrend,210
2024-08-04 22:48:00+00:00,58788.01,58802.0,58750.0,58782.0,6.2183,HighVol_DownTrend,210
2024-08-04 22:49:00+00:00,58782.01,58802.0,58754.0,58802.0,7.27116,HighVol_DownTrend,210
2024-08-04 22:50:00+00:00,58801.99,58802.0,58710.04,58734.0,19.26475,HighVol_DownTrend,210
2024-08-04 22:51:00+00:00,58734.0,58753.5,58667.33,58707.35,20.72479,HighVol_DownTrend,210
2024-08-04 22:52:00+00:00,58707.36,58730.0,58676.0,58676.52,9.66027,HighVol_DownTrend,210
2024-08-04 22:53:00+00:00,58676.53,58740.01,58676.52,58735.82,19.51659,HighVol_DownTrend,210
2024-08-04 22:54:00+00:00,58735.82,58735.82,58671.62,58671.62,17.78423,HighVol_DownTrend,210
2024-08-04 22:55:00+00:00,58671.63,58717.63,58652.08,58682.0,15.4258,HighVol_DownTrend,210
2024-08-04 22:56:00+00:00,58682.01,58712.0,58662.0,58712.0,6.32948,HighVol_DownTrend,210
2024-08-04 22:57:00+00:00,58712.0,58730.01,58684.01,58685.45,6.52085,HighVol_DownTrend,210
2024-08-04 22:58:00+00:00,58685.46,58718.0,58654.0,58654.0,8.24939,HighVol_DownTrend,210
2024-08-04 22:59:00+00:00,58654.01,58718.0,58654.01,58715.83,10.52998,HighVol_DownTrend,210
2024-08-04 23:00:00+00:00,58715.83,58732.0,58672.0,58680.0,7.86177,HighVol_DownTrend,210
2024-08-04 23:01:00+00:00,58679.99,58701.61,58625.0,58690.0,14.04611,HighVol_DownTrend,210
2024-08-04 23:02:00+00:00,58690.0,58762.01,58636.0,58643.79,13.1926,HighVol_DownTrend,210
2024-08-04 23:03:00+00:00,58643.8,58698.0,58565.57,58697.98,22.40552,HighVol_DownTrend,210
2024-08-04 23:04:00+00:00,58697.99,58754.01,58692.0,58698.0,8.68951,HighVol_DownTrend,210
2024-08-04 23:05:00+00:00,58698.0,58700.0,58648.0,58670.0,8.97085,HighVol_DownTrend,210
2024-08-04 23:06:00+00:00,58669.99,58678.01,58625.35,58639.99,7.78385,HighVol_DownTrend,210
2024-08-04 23:07:00+00:00,58639.99,58684.92,58639.98,58681.99,4.7267,HighVol_DownTrend,210
2024-08-04 23:08:00+00:00,58682.0,58696.0,58616.51,58632.01,4.47331,HighVol_DownTrend,210
2024-08-04 23:09:00+00:00,58632.0,58632.0,58536.0,58553.99,17.15911,HighVol_DownTrend,210
2024-08-04 23:10:00+00:00,58554.0,58582.0,58528.94,58528.95,15.97761,HighVol_DownTrend,210
2024-08-04 23:11:00+00:00,58528.95,58538.25,58482.0,58524.0,16.4518,HighVol_DownTrend,210
2024-08-04 23:12:00+00:00,58524.0,58550.0,58512.0,58530.01,6.02071,HighVol_DownTrend,210
2024-08-04 23:13:00+00:00,58530.01,58536.0,58496.01,58501.98,13.28371,HighVol_DownTrend,210
2024-08-04 23:14:00+00:00,58501.99,58501.99,58444.0,58455.86,7.32749,HighVol_DownTrend,210
2024-08-04 23:15:00+00:00,58455.86,58510.0,58450.0,58478.01,14.7377,HighVol_DownTrend,210
2024-08-04 23:16:00+00:00,58478.01,58484.0,58401.3,58421.98,20.40366,HighVol_DownTrend,210
2024-08-04 23:17:00+00:00,58421.98,58446.0,58372.7,58420.0,34.96855,HighVol_DownTrend,210
2024-08-04 23:18:00+00:00,58420.0,58480.01,58395.71,58422.0,31.37564,HighVol_DownTrend,210
2024-08-04 23:19:00+00:00,58421.99,58432.0,58354.58,58354.59,44.23875,HighVol_DownTrend,210
2024-08-04 23:20:00+00:00,58354.59,58474.0,58350.13,58473.99,51.78375,HighVol_DownTrend,210
2024-08-04 23:21:00+00:00,58474.0,58560.8,58448.0,58553.12,35.22267,HighVol_DownTrend,210
2024-08-04 23:22:00+00:00,58552.01,58618.0,58548.0,58552.0,10.00461,HighVol_DownTrend,210
2024-08-04 23:23:00+00:00,58552.01,58573.99,58528.08,58552.0,12.01182,HighVol_DownTrend,210
2024-08-04 23:24:00+00:00,58551.99,58551.99,58423.97,58476.01,30.49431,HighVol_DownTrend,210
2024-08-04 23:25:00+00:00,58476.01,58573.32,58476.01,58573.31,10.35694,HighVol_DownTrend,210
2024-08-04 23:26:00+00:00,58573.32,58585.1,58565.74,58578.02,4.20467,HighVol_DownTrend,210
2024-08-04 23:27:00+00:00,58578.02,58597.8,58542.01,58546.0,14.37504,HighVol_DownTrend,210
2024-08-04 23:28:00+00:00,58544.01,58564.0,58542.02,58562.0,6.6085,HighVol_DownTrend,210
2024-08-04 23:29:00+00:00,58562.0,58604.0,58556.0,58592.27,4.30235,HighVol_DownTrend,210
2024-08-04 23:30:00+00:00,58592.27,58596.0,58568.0,58582.0,8.53714,HighVol_DownTrend,210
2024-08-04 23:31:00+00:00,58581.99,58582.0,58548.0,58560.73,6.15892,HighVol_DownTrend,210
2024-08-04 23:32:00+00:00,58560.72,58581.43,58450.0,58494.0,19.05646,HighVol_DownTrend,210
2024-08-04 23:33:00+00:00,58494.0,58519.91,58450.0,58490.0,13.44308,HighVol_DownTrend,210
2024-08-04 23:34:00+00:00,58490.0,58498.0,58400.0,58413.99,11.64141,HighVol_DownTrend,210
2024-08-04 23:35:00+00:00,58413.99,58502.72,58413.99,58480.0,20.34541,HighVol_DownTrend,210
2024-08-04 23:36:00+00:00,58479.99,58488.0,58436.7,58488.0,8.52963,HighVol_DownTrend,210
2024-08-04 23:37:00+00:00,58488.0,58489.39,58434.0,58442.0,9.96834,HighVol_DownTrend,210
2024-08-04 23:38:00+00:00,58442.01,58442.01,58388.0,58402.01,9.15095,HighVol_DownTrend,210
2024-08-04 23:39:00+00:00,58402.0,58402.01,58379.02,58379.02,11.66312,HighVol_DownTrend,210
2024-08-04 23:40:00+00:00,58379.03,58435.03,58368.36,58420.0,12.79976,HighVol_DownTrend,210
2024-08-04 23:41:00+00:00,58420.0,58440.0,58396.0,58437.7,5.72868,HighVol_DownTrend,210
2024-08-04 23:42:00+00:00,58437.7,58446.01,58398.0,58406.4,15.71583,HighVol_DownTrend,210
2024-08-04 23:43:00+00:00,58406.4,58430.0,58398.0,58408.48,13.85084,HighVol_DownTrend,210
2024-08-04 23:44:00+00:00,58408.47,58438.0,58392.0,58407.68,9.99647,HighVol_DownTrend,210
2024-08-04 23:45:00+00:00,58407.69,58407.69,58365.2,58378.0,11.85284,HighVol_DownTrend,210
2024-08-04 23:46:00+00:00,58378.0,58378.0,58294.0,58324.0,39.42687,HighVol_DownTrend,210
2024-08-04 23:47:00+00:00,58324.0,58324.0,58254.0,58276.84,23.18657,HighVol_DownTrend,210
2024-08-04 23:48:00+00:00,58276.84,58292.0,58225.0,58237.08,55.55467,HighVol_DownTrend,210
2024-08-04 23:49:00+00:00,58237.08,58247.89,58207.73,58230.46,36.41193,HighVol_DownTrend,210
2024-08-04 23:50:00+00:00,58230.46,58262.01,58200.0,58212.49,32.50686,HighVol_DownTrend,210
2024-08-04 23:51:00+00:00,58212.49,58215.5,58080.62,58081.99,116.56294,HighVol_DownTrend,210
2024-08-04 23:52:00+00:00,58082.0,58120.0,58071.97,58100.0,42.52073,HighVol_DownTrend,210
2024-08-04 23:53:00+00:00,58100.0,58162.31,58082.57,58093.84,44.50168,HighVol_DownTrend,210
2024-08-04 23:54:00+00:00,58093.83,58094.01,58060.8,58071.89,47.70594,HighVol_DownTrend,210
2024-08-04 23:55:00+00:00,58071.88,58098.0,58046.35,58074.01,28.95277,HighVol_DownTrend,210
2024-08-04 23:56:00+00:00,58074.01,58074.01,58006.93,58013.99,51.15269,HighVol_DownTrend,210
2024-08-04 23:57:00+00:00,58014.0,58125.97,58001.81,58123.12,32.22849,HighVol_DownTrend,210
2024-08-04 23:58:00+00:00,58123.12,58187.47,58122.0,58134.01,26.86392,HighVol_DownTrend,210
2024-08-04 23:59:00+00:00,58134.01,58161.31,58126.57,58161.0,21.82657,HighVol_DownTrend,210
2024-08-05 00:00:00+00:00,58161.0,58210.11,58118.0,58208.01,33.50919,HighVol_DownTrend,210
2024-08-05 00:01:00+00:00,58208.0,58238.01,58125.76,58136.01,17.27313,HighVol_DownTrend,210
2024-08-05 00:02:00+00:00,58136.01,58214.0,58120.0,58209.43,13.25886,HighVol_DownTrend,210
2024-08-05 00:03:00+00:00,58209.44,58234.0,58182.0,58182.01,14.59661,HighVol_DownTrend,210
2024-08-05 00:04:00+00:00,58182.01,58299.76,58172.0,58298.01,15.92256,HighVol_DownTrend,210
2024-08-05 00:05:00+00:00,58298.01,58298.01,58206.64,58296.0,27.98405,HighVol_DownTrend,210
2024-08-05 00:06:00+00:00,58295.99,58305.59,58152.42,58166.01,14.89279,HighVol_DownTrend,210
2024-08-05 00:07:00+00:00,58166.01,58190.01,58034.0,58034.0,22.79073,HighVol_DownTrend,210
2024-08-05 00:08:00+00:00,58034.0,58044.36,57931.39,57954.0,109.93527,HighVol_DownTrend,210
2024-08-05 00:09:00+00:00,57953.99,57968.0,57757.19,57776.0,125.57432,HighVol_DownTrend,210
2024-08-05 00:10:00+00:00,57776.01,57876.01,57776.01,57852.0,38.67055,HighVol_DownTrend,210
2024-08-05 00:11:00+00:00,57852.01,57869.99,57682.0,57744.01,54.52845,HighVol_DownTrend,210
2024-08-05 00:12:00+00:00,57744.01,57744.01,57644.16,57659.0,39.14667,HighVol_DownTrend,210
2024-08-05 00:13:00+00:00,57659.01,57660.0,57555.0,57555.01,44.59615,HighVol_DownTrend,210
2024-08-05 00:14:00+00:00,57555.01,57562.4,57464.78,57471.99,74.11406,HighVol_DownTrend,210
2024-08-05 00:15:00+00:00,57471.99,57876.01,57415.15,57834.0,179.13304,HighVol_DownTrend,210
2024-08-05 00:16:00+00:00,57833.48,58074.01,57818.0,58032.01,81.18396,HighVol_DownTrend,210
2024-08-05 00:17:00+00:00,58032.01,58259.55,58028.0,58157.99,71.16243,HighVol_DownTrend,210
2024-08-05 00:18:00+00:00,58157.99,58168.98,57773.01,57788.01,163.68069,HighVol_DownTrend,210
2024-08-05 00:19:00+00:00,57788.0,57994.42,57773.02,57938.01,45.15044,HighVol_DownTrend,210
2024-08-05 00:20:00+00:00,57938.01,57944.0,57768.34,57825.99,25.94098,HighVol_DownTrend,210
2024-08-05 00:21:00+00:00,57826.0,57951.99,57826.0,57894.0,35.6798,HighVol_DownTrend,210
2024-08-05 00:22:00+00:00,57894.01,57908.0,57642.01,57648.81,29.45428,HighVol_DownTrend,210
2024-08-05 00:23:00+00:00,57648.81,57674.44,57511.23,57577.52,52.07231,HighVol_DownTrend,210
2024-08-05 00:24:00+00:00,57577.53,57611.85,57405.42,57405.42,83.23245,HighVol_DownTrend,210
2024-08-05 00:25:00+00:00,57405.43,57538.01,57374.7,57380.01,53.13875,HighVol_DownTrend,210
2024-08-05 00:26:00+00:00,57380.01,57438.01,57309.82,57309.84,61.81551,HighVol_DownTrend,210
2024-08-05 00:27:00+00:00,57309.84,57520.0,57306.11,57474.01,97.33467,HighVol_DownTrend,210
2024-08-05 00:28:00+00:00,57474.02,57496.79,57364.0,57390.0,42.23858,HighVol_DownTrend,210
2024-08-05 00:29:00+00:00,57390.01,57429.52,57340.0,57410.0,22.36475,HighVol_DownTrend,210
2024-08-05 00:30:00+00:00,57409.99,57456.0,57319.47,57367.99,49.33689,HighVol_DownTrend,210
2024-08-05 00:31:00+00:00,57367.99,57551.84,57358.0,57454.01,51.23846,HighVol_DownTrend,210
2024-08-05 00:32:00+00:00,57454.01,57454.01,57333.33,57333.34,32.13911,HighVol_DownTrend,210
2024-08-05 00:33:00+00:00,57333.34,57484.0,57326.79,57432.0,23.76025,HighVol_DownTrend,210
2024-08-05 00:34:00+00:00,57432.01,57432.01,57300.01,57347.1,39.12469,HighVol_DownTrend,210
2024-08-05 00:35:00+00:00,57347.11,57382.0,57241.37,57244.01,63.74164,HighVol_DownTrend,210
2024-08-05 00:36:00+00:00,57244.01,57298.0,57156.77,57166.46,95.38428,HighVol_DownTrend,210
2024-08-05 00:37:00+00:00,57166.47,57198.07,56918.0,56930.02,387.25526,HighVol_DownTrend,210
2024-08-05 00:38:00+00:00,56930.02,57013.74,56635.0,56674.46,407.25072,HighVol_DownTrend,210
2024-08-05 00:39:00+00:00,56677.32,56815.91,56677.32,56786.0,121.89947,HighVol_DownTrend,210
2024-08-05 00:40:00+00:00,56786.0,57018.0,56729.0,56867.31,133.35487,HighVol_DownTrend,210
2024-08-05 00:41:00+00:00,56867.32,56874.0,56680.63,56761.99,102.03481,HighVol_DownTrend,210
2024-08-05 00:42:00+00:00,56761.99,56824.0,56674.0,56819.58,88.24995,HighVol_DownTrend,210
2024-08-05 00:43:00+00:00,56819.57,56898.62,56748.96,56748.97,54.29222,HighVol_DownTrend,210
2024-08-05 00:44:00+00:00,56748.97,56803.91,56682.01,56722.0,72.068,HighVol_DownTrend,210
2024-08-05 00:45:00+00:00,56722.01,57099.99,56706.34,57095.99,92.93626,HighVol_DownTrend,210
2024-08-05 00:46:00+00:00,57095.99,57102.72,56970.23,56983.96,131.58633,HighVol_DownTrend,210
2024-08-05 00:47:00+00:00,56983.96,57057.65,56659.78,56816.18,167.13999,HighVol_DownTrend,210
2024-08-05 00:48:00+00:00,56818.53,56832.06,56675.97,56768.01,129.01898,HighVol_DownTrend,210
2024-08-05 00:49:00+00:00,56768.0,56997.01,56700.45,56917.84,139.97255,HighVol_DownTrend,210
2024-08-05 00:50:00+00:00,56917.85,56929.89,56790.0,56806.01,73.33473,HighVol_DownTrend,210
2024-08-05 00:51:00+00:00,56806.01,56838.32,56600.44,56672.01,115.89935,HighVol_DownTrend,210
2024-08-05 00:52:00+00:00,56672.0,56921.95,56672.0,56817.34,110.28343,HighVol_DownTrend,210
2024-08-05 00:53:00+00:00,56817.99,56817.99,56685.77,56715.83,50.43484,HighVol_DownTrend,210
2024-08-05 00:54:00+00:00,56715.84,56721.99,56501.0,56501.02,120.79449,HighVol_DownTrend,210
2024-08-05 00:55:00+00:00,56502.07,56505.96,56227.01,56229.56,381.47158,HighVol_DownTrend,210
2024-08-05 00:56:00+00:00,56227.0,56362.0,56050.0,56126.01,274.9658,HighVol_DownTrend,210
2024-08-05 00:57:00+00:00,56126.01,56136.0,55701.0,55784.12,669.30295,HighVol_DownTrend,210
2024-08-05 00:58:00+00:00,55784.19,56200.0,55784.19,56096.0,287.96428,HighVol_DownTrend,210
