timestamp,open,high,low,close,volume,regime_name
2024-06-07 07:54:00+00:00,71082.35,71082.36,71070.08,71070.08,8.40548,HighVol_DownTrend
2024-06-07 07:55:00+00:00,71070.08,71090.75,71068.16,71089.99,22.66046,HighVol_DownTrend
2024-06-07 07:56:00+00:00,71089.99,71115.07,71089.99,71111.5,17.17748,HighVol_DownTrend
2024-06-07 07:57:00+00:00,71111.5,71111.51,71111.5,71111.5,5.26239,HighVol_DownTrend
2024-06-07 07:58:00+00:00,71111.5,71128.0,71111.5,71127.99,21.03381,HighVol_DownTrend
2024-06-07 07:59:00+00:00,71128.0,71128.0,71110.0,71110.0,9.95704,HighVol_DownTrend
2024-06-07 08:00:00+00:00,71110.01,71120.0,71110.0,71119.99,8.02318,HighVol_DownTrend
2024-06-07 08:01:00+00:00,71120.0,71130.0,71119.99,71129.99,10.85063,HighVol_DownTrend
2024-06-07 08:02:00+00:00,71129.99,71130.0,71129.99,71130.0,6.84773,HighVol_DownTrend
2024-06-07 08:03:00+00:00,71129.99,71130.0,71101.47,71101.47,13.49828,HighVol_DownTrend
2024-06-07 08:04:00+00:00,71101.48,71101.48,71096.2,71096.2,7.51888,HighVol_DownTrend
2024-06-07 08:05:00+00:00,71096.2,71096.21,71093.91,71093.91,4.45997,HighVol_DownTrend
2024-06-07 08:06:00+00:00,71093.91,71093.92,71087.2,71087.2,12.34685,HighVol_DownTrend
2024-06-07 08:07:00+00:00,71087.21,71087.21,71083.88,71083.88,4.55111,HighVol_DownTrend
2024-06-07 08:08:00+00:00,71083.89,71083.89,71083.88,71083.88,9.48944,HighVol_DownTrend
2024-06-07 08:09:00+00:00,71083.89,71083.89,71061.63,71061.63,12.82132,HighVol_DownTrend
2024-06-07 08:10:00+00:00,71061.64,71061.64,71050.0,71050.0,7.20246,HighVol_DownTrend
2024-06-07 08:11:00+00:00,71050.0,71087.55,71050.0,71075.21,26.42401,HighVol_DownTrend
2024-06-07 08:12:00+00:00,71075.22,71075.22,71051.05,71051.05,13.91184,HighVol_DownTrend
2024-06-07 08:13:00+00:00,71051.05,71055.54,71048.12,71048.12,16.64708,HighVol_DownTrend
2024-06-07 08:14:00+00:00,71048.13,71080.0,71048.12,71079.99,14.81466,HighVol_DownTrend
2024-06-07 08:15:00+00:00,71080.0,71098.4,71079.99,71098.39,23.61328,HighVol_DownTrend
2024-06-07 08:16:00+00:00,71098.39,71098.4,71080.01,71080.01,8.73373,HighVol_DownTrend
2024-06-07 08:17:00+00:00,71080.02,71080.02,71073.7,71073.71,4.3534,HighVol_DownTrend
2024-06-07 08:18:00+00:00,71073.7,71075.25,71073.7,71075.24,13.53198,HighVol_DownTrend
2024-06-07 08:19:00+00:00,71075.25,71124.48,71075.24,71124.47,20.62051,HighVol_DownTrend
2024-06-07 08:20:00+00:00,71124.47,71146.72,71124.47,71140.0,14.76,HighVol_DownTrend
2024-06-07 08:21:00+00:00,71140.01,71140.01,71116.68,71116.68,9.84174,HighVol_DownTrend
2024-06-07 08:22:00+00:00,71116.69,71160.71,71116.68,71160.7,45.28818,HighVol_DownTrend
2024-06-07 08:23:00+00:00,71160.71,71160.71,71152.0,71157.72,47.88643,HighVol_DownTrend
2024-06-07 08:24:00+00:00,71157.72,71157.73,71150.0,71150.0,6.8183,HighVol_DownTrend
2024-06-07 08:25:00+00:00,71150.0,71150.01,71141.39,71149.26,6.34164,HighVol_DownTrend
2024-06-07 08:26:00+00:00,71149.26,71167.13,71149.26,71167.12,8.5794,HighVol_DownTrend
2024-06-07 08:27:00+00:00,71167.12,71180.0,71167.12,71179.99,9.93091,HighVol_DownTrend
2024-06-07 08:28:00+00:00,71179.99,71192.4,71179.99,71192.4,7.45733,HighVol_DownTrend
2024-06-07 08:29:00+00:00,71192.4,71192.4,71160.1,71168.33,22.2899,HighVol_DownTrend
2024-06-07 08:30:00+00:00,71168.34,71168.34,71137.56,71137.56,13.61197,HighVol_DownTrend
2024-06-07 08:31:00+00:00,71137.56,71137.57,71137.56,71137.56,3.48816,HighVol_DownTrend
2024-06-07 08:32:00+00:00,71137.57,71166.51,71137.56,71163.58,28.58507,HighVol_DownTrend
2024-06-07 08:33:00+00:00,71163.58,71163.59,71132.0,71132.0,24.80441,HighVol_DownTrend
2024-06-07 08:34:00+00:00,71132.0,71132.01,71130.0,71130.0,5.16269,HighVol_DownTrend
2024-06-07 08:35:00+00:00,71130.01,71130.01,71090.0,71090.0,26.63994,HighVol_DownTrend
2024-06-07 08:36:00+00:00,71090.01,71092.68,71080.33,71092.67,12.38815,HighVol_DownTrend
2024-06-07 08:37:00+00:00,71092.68,71119.22,71092.67,71113.0,16.52934,HighVol_DownTrend
2024-06-07 08:38:00+00:00,71113.01,71130.0,71113.0,71129.99,9.41281,HighVol_DownTrend
2024-06-07 08:39:00+00:00,71130.0,71140.0,71129.99,71139.99,5.01854,HighVol_DownTrend
2024-06-07 08:40:00+00:00,71140.0,71150.0,71120.58,71120.58,18.54836,HighVol_DownTrend
2024-06-07 08:41:00+00:00,71120.58,71120.59,71090.0,71109.99,16.50923,HighVol_DownTrend
2024-06-07 08:42:00+00:00,71110.0,71118.33,71109.99,71118.33,4.80947,HighVol_DownTrend
2024-06-07 08:43:00+00:00,71118.32,71129.04,71115.17,71115.17,11.82931,HighVol_DownTrend
2024-06-07 08:44:00+00:00,71115.18,71115.26,71104.0,71115.25,10.83829,HighVol_DownTrend
2024-06-07 08:45:00+00:00,71115.26,71121.27,71115.25,71121.26,7.69328,HighVol_DownTrend
2024-06-07 08:46:00+00:00,71121.27,71130.0,71121.26,71129.99,5.39438,HighVol_DownTrend
2024-06-07 08:47:00+00:00,71130.0,71130.0,71129.99,71129.99,0.99719,HighVol_DownTrend
2024-06-07 08:48:00+00:00,71129.99,71130.0,71112.88,71112.88,7.43215,HighVol_DownTrend
2024-06-07 08:49:00+00:00,71112.89,71112.89,71101.2,71101.21,6.07771,HighVol_DownTrend
2024-06-07 08:50:00+00:00,71101.2,71101.21,71101.2,71101.2,14.83847,HighVol_DownTrend
2024-06-07 08:51:00+00:00,71101.2,71101.21,71101.2,71101.2,5.13374,HighVol_DownTrend
2024-06-07 08:52:00+00:00,71101.21,71109.92,71101.2,71109.91,8.15875,HighVol_DownTrend
2024-06-07 08:53:00+00:00,71109.91,71139.92,71109.91,71122.0,43.25657,HighVol_DownTrend
2024-06-07 08:54:00+00:00,71122.01,71122.01,71122.0,71122.0,2.64094,HighVol_DownTrend
2024-06-07 08:55:00+00:00,71122.0,71122.01,71122.0,71122.0,2.05649,HighVol_DownTrend
2024-06-07 08:56:00+00:00,71122.01,71122.01,71122.0,71122.0,3.60354,HighVol_DownTrend
2024-06-07 08:57:00+00:00,71122.01,71122.01,71122.0,71122.0,3.74856,HighVol_DownTrend
2024-06-07 08:58:00+00:00,71122.01,71122.01,71100.0,71100.0,9.29704,HighVol_DownTrend
2024-06-07 08:59:00+00:00,71100.0,71117.2,71100.0,71117.2,6.29939,HighVol_DownTrend
2024-06-07 09:00:00+00:00,71117.2,71122.78,71117.2,71122.78,3.1068,HighVol_DownTrend
2024-06-07 09:01:00+00:00,71122.78,71128.93,71110.0,71110.01,10.86856,HighVol_DownTrend
2024-06-07 09:02:00+00:00,71110.0,71110.01,71095.09,71095.09,10.11796,HighVol_DownTrend
2024-06-07 09:03:00+00:00,71095.09,71095.1,71060.5,71060.51,12.01873,HighVol_DownTrend
2024-06-07 09:04:00+00:00,71060.51,71060.51,71060.5,71060.51,4.91277,HighVol_DownTrend
2024-06-07 09:05:00+00:00,71060.51,71083.94,71060.5,71083.94,13.17596,HighVol_DownTrend
2024-06-07 09:06:00+00:00,71083.94,71094.22,71080.0,71080.0,10.59727,HighVol_DownTrend
2024-06-07 09:07:00+00:00,71080.01,71090.0,71074.9,71082.87,10.02111,HighVol_DownTrend
2024-06-07 09:08:00+00:00,71082.87,71087.99,71082.87,71087.99,1.94522,HighVol_DownTrend
2024-06-07 09:09:00+00:00,71087.98,71087.99,71087.98,71087.98,3.77347,HighVol_DownTrend
2024-06-07 09:10:00+00:00,71087.98,71100.0,71087.98,71100.0,8.04057,HighVol_DownTrend
2024-06-07 09:11:00+00:00,71099.99,71100.0,71099.99,71100.0,4.74569,HighVol_DownTrend
2024-06-07 09:12:00+00:00,71099.99,71115.59,71099.99,71115.59,8.04242,HighVol_DownTrend
2024-06-07 09:13:00+00:00,71115.59,71115.59,71115.58,71115.58,4.0315,HighVol_DownTrend
2024-06-07 09:14:00+00:00,71115.59,71115.59,71115.58,71115.59,1.75865,HighVol_DownTrend
2024-06-07 09:15:00+00:00,71115.58,71115.59,71106.0,71106.01,3.94859,HighVol_DownTrend
2024-06-07 09:16:00+00:00,71106.01,71115.45,71106.0,71115.45,5.14685,HighVol_DownTrend
2024-06-07 09:17:00+00:00,71115.45,71115.45,71108.45,71108.46,7.35113,HighVol_DownTrend
2024-06-07 09:18:00+00:00,71108.45,71108.47,71108.45,71108.46,3.42568,HighVol_DownTrend
2024-06-07 09:19:00+00:00,71108.47,71115.59,71108.46,71115.58,5.67148,HighVol_DownTrend
2024-06-07 09:20:00+00:00,71115.58,71115.6,71115.58,71115.6,2.91209,HighVol_DownTrend
2024-06-07 09:21:00+00:00,71115.59,71115.6,71107.6,71107.82,11.0036,HighVol_DownTrend
2024-06-07 09:22:00+00:00,71107.81,71107.82,71099.99,71100.0,15.27242,HighVol_DownTrend
2024-06-07 09:23:00+00:00,71100.0,71103.0,71099.15,71102.36,37.6572,HighVol_DownTrend
2024-06-07 09:24:00+00:00,71102.37,71102.37,71100.37,71100.38,17.63904,HighVol_DownTrend
2024-06-07 09:25:00+00:00,71100.38,71100.38,71099.39,71099.4,17.39974,HighVol_DownTrend
2024-06-07 09:26:00+00:00,71099.39,71130.0,71099.39,71120.01,24.08832,HighVol_DownTrend
2024-06-07 09:27:00+00:00,71120.0,71142.79,71120.0,71142.79,12.68254,HighVol_DownTrend
2024-06-07 09:28:00+00:00,71142.78,71155.99,71142.78,71155.99,5.61743,HighVol_DownTrend
2024-06-07 09:29:00+00:00,71155.99,71204.92,71155.98,71204.92,22.5717,HighVol_DownTrend
2024-06-07 09:30:00+00:00,71204.92,71234.0,71204.91,71226.01,25.58455,HighVol_DownTrend
2024-06-07 09:31:00+00:00,71226.0,71226.01,71191.36,71191.37,7.61847,HighVol_DownTrend
2024-06-07 09:32:00+00:00,71191.36,71203.6,71191.36,71203.59,12.42815,HighVol_DownTrend
2024-06-07 09:33:00+00:00,71203.59,71205.76,71192.43,71192.44,12.75125,HighVol_DownTrend
2024-06-07 09:34:00+00:00,71192.44,71192.44,71170.0,71170.01,7.24957,HighVol_DownTrend
2024-06-07 09:35:00+00:00,71170.01,71170.01,71159.99,71162.37,8.21621,HighVol_DownTrend
2024-06-07 09:36:00+00:00,71162.37,71162.37,71150.0,71150.01,6.1628,HighVol_DownTrend
2024-06-07 09:37:00+00:00,71150.01,71187.99,71150.0,71187.99,15.65299,HighVol_DownTrend
2024-06-07 09:38:00+00:00,71187.98,71187.99,71184.36,71184.37,5.06421,HighVol_DownTrend
2024-06-07 09:39:00+00:00,71184.36,71212.17,71184.36,71212.17,10.81166,HighVol_DownTrend
2024-06-07 09:40:00+00:00,71212.16,71224.65,71212.0,71212.01,11.19034,HighVol_DownTrend
2024-06-07 09:41:00+00:00,71212.0,71212.37,71208.11,71209.12,4.78886,HighVol_DownTrend
2024-06-07 09:42:00+00:00,71209.12,71209.13,71195.01,71202.96,8.60725,HighVol_DownTrend
2024-06-07 09:43:00+00:00,71202.96,71202.97,71198.94,71198.95,5.78006,HighVol_DownTrend
2024-06-07 09:44:00+00:00,71198.94,71202.09,71198.94,71202.09,7.78521,HighVol_DownTrend
2024-06-07 09:45:00+00:00,71202.08,71202.09,71180.48,71180.7,11.82623,HighVol_DownTrend
2024-06-07 09:46:00+00:00,71180.69,71200.0,71180.69,71194.03,6.66712,HighVol_DownTrend
2024-06-07 09:47:00+00:00,71194.03,71194.03,71190.81,71190.81,7.10219,HighVol_DownTrend
2024-06-07 09:48:00+00:00,71190.81,71190.82,71190.0,71190.01,6.10331,HighVol_DownTrend
2024-06-07 09:49:00+00:00,71190.01,71197.9,71190.0,71197.9,7.66158,HighVol_DownTrend
2024-06-07 09:50:00+00:00,71197.89,71206.54,71197.89,71206.19,6.90067,HighVol_DownTrend
2024-06-07 09:51:00+00:00,71206.2,71217.68,71206.19,71217.68,7.5284,HighVol_DownTrend
2024-06-07 09:52:00+00:00,71217.68,71228.0,71217.67,71228.0,5.30885,HighVol_DownTrend
2024-06-07 09:53:00+00:00,71228.0,71255.01,71227.99,71255.01,28.02767,HighVol_DownTrend
2024-06-07 09:54:00+00:00,71255.01,71255.01,71248.97,71248.98,11.23343,HighVol_DownTrend
2024-06-07 09:55:00+00:00,71248.97,71248.98,71230.8,71240.26,15.47305,HighVol_DownTrend
2024-06-07 09:56:00+00:00,71240.25,71268.0,71240.25,71264.01,17.64829,HighVol_DownTrend
2024-06-07 09:57:00+00:00,71264.0,71271.35,71264.0,71269.0,6.00247,HighVol_DownTrend
2024-06-07 09:58:00+00:00,71268.99,71286.74,71268.99,71286.74,8.59199,HighVol_DownTrend
2024-06-07 09:59:00+00:00,71286.74,71307.28,71286.73,71302.07,10.42234,HighVol_DownTrend
2024-06-07 10:00:00+00:00,71302.06,71313.79,71298.04,71313.79,9.54065,HighVol_DownTrend
2024-06-07 10:01:00+00:00,71313.78,71315.98,71281.83,71281.84,19.45126,HighVol_DownTrend
2024-06-07 10:02:00+00:00,71281.83,71281.84,71274.0,71274.01,5.06478,HighVol_DownTrend
2024-06-07 10:03:00+00:00,71274.01,71292.43,71274.0,71286.81,7.11538,HighVol_DownTrend
2024-06-07 10:04:00+00:00,71286.8,71286.81,71286.8,71286.81,8.25705,HighVol_DownTrend
2024-06-07 10:05:00+00:00,71286.8,71326.63,71286.09,71326.54,13.13783,HighVol_DownTrend
2024-06-07 10:06:00+00:00,71326.54,71326.54,71320.0,71326.54,11.94115,HighVol_DownTrend
2024-06-07 10:07:00+00:00,71326.54,71326.54,71326.53,71326.53,5.41553,HighVol_DownTrend
2024-06-07 10:08:00+00:00,71326.54,71348.0,71326.53,71348.0,12.44526,HighVol_DownTrend
2024-06-07 10:09:00+00:00,71348.0,71350.0,71347.99,71350.0,10.72316,HighVol_DownTrend
2024-06-07 10:10:00+00:00,71349.99,71369.88,71349.99,71369.88,6.02174,HighVol_DownTrend
2024-06-07 10:11:00+00:00,71369.87,71369.88,71332.0,71341.21,21.38368,HighVol_DownTrend
2024-06-07 10:12:00+00:00,71341.21,71341.21,71325.73,71325.74,5.28768,HighVol_DownTrend
2024-06-07 10:13:00+00:00,71325.73,71353.0,71325.73,71353.0,11.09996,HighVol_DownTrend
2024-06-07 10:14:00+00:00,71352.99,71359.04,71352.99,71359.04,4.2667,HighVol_DownTrend
2024-06-07 10:15:00+00:00,71359.03,71366.23,71359.03,71366.23,4.16738,HighVol_DownTrend
2024-06-07 10:16:00+00:00,71366.23,71366.23,71339.61,71339.62,26.07108,HighVol_DownTrend
2024-06-07 10:17:00+00:00,71339.61,71339.62,71330.51,71330.52,4.9519,HighVol_DownTrend
2024-06-07 10:18:00+00:00,71330.51,71330.52,71322.88,71322.89,7.70389,HighVol_DownTrend
2024-06-07 10:19:00+00:00,71322.89,71322.89,71276.51,71296.0,21.23912,HighVol_DownTrend
2024-06-07 10:20:00+00:00,71296.0,71304.04,71295.99,71304.04,7.04588,HighVol_DownTrend
2024-06-07 10:21:00+00:00,71304.04,71320.0,71304.04,71320.0,6.30436,HighVol_DownTrend
2024-06-07 10:22:00+00:00,71320.0,71320.0,71303.99,71304.0,27.69405,HighVol_DownTrend
2024-06-07 10:23:00+00:00,71304.0,71304.0,71287.1,71287.11,6.17847,HighVol_DownTrend
2024-06-07 10:24:00+00:00,71287.11,71287.11,71252.1,71252.11,8.43415,HighVol_DownTrend
2024-06-07 10:25:00+00:00,71252.1,71263.99,71252.1,71263.98,8.11243,HighVol_DownTrend
2024-06-07 10:26:00+00:00,71263.97,71272.15,71263.97,71272.15,4.55172,HighVol_DownTrend
2024-06-07 10:27:00+00:00,71272.14,71278.38,71272.14,71278.37,7.04902,HighVol_DownTrend
2024-06-07 10:28:00+00:00,71278.37,71278.38,71273.44,71273.44,5.39964,HighVol_DownTrend
2024-06-07 10:29:00+00:00,71273.44,71273.45,71260.73,71260.74,9.17952,HighVol_DownTrend
2024-06-07 10:30:00+00:00,71260.73,71284.05,71260.73,71284.05,6.54927,HighVol_DownTrend
2024-06-07 10:31:00+00:00,71284.05,71284.05,71281.1,71281.11,4.02369,HighVol_DownTrend
2024-06-07 10:32:00+00:00,71281.1,71281.11,71281.1,71281.11,1.8405,HighVol_DownTrend
2024-06-07 10:33:00+00:00,71281.1,71281.11,71268.0,71268.0,5.37528,HighVol_DownTrend
2024-06-07 10:34:00+00:00,71268.0,71268.0,71234.62,71234.63,10.80864,HighVol_DownTrend
2024-06-07 10:35:00+00:00,71234.63,71234.63,71223.41,71233.68,9.39051,HighVol_DownTrend
2024-06-07 10:36:00+00:00,71233.67,71233.68,71204.0,71207.83,11.26803,HighVol_DownTrend
2024-06-07 10:37:00+00:00,71207.82,71227.23,71202.4,71227.22,10.26802,HighVol_DownTrend
2024-06-07 10:38:00+00:00,71227.23,71243.23,71227.22,71242.8,13.02843,HighVol_DownTrend
2024-06-07 10:39:00+00:00,71242.8,71272.0,71242.79,71272.0,6.58556,HighVol_DownTrend
2024-06-07 10:40:00+00:00,71271.99,71289.59,71271.99,71289.59,5.80378,HighVol_DownTrend
2024-06-07 10:41:00+00:00,71289.58,71322.11,71289.58,71322.11,13.13915,HighVol_DownTrend
2024-06-07 10:42:00+00:00,71322.1,71340.69,71322.1,71334.4,7.97142,HighVol_DownTrend
2024-06-07 10:43:00+00:00,71334.39,71334.4,71328.02,71328.03,6.52974,HighVol_DownTrend
2024-06-07 10:44:00+00:00,71328.03,71330.69,71328.02,71330.69,4.40984,HighVol_DownTrend
2024-06-07 10:45:00+00:00,71330.69,71330.69,71330.68,71330.69,4.09773,HighVol_DownTrend
2024-06-07 10:46:00+00:00,71330.68,71330.69,71330.68,71330.69,1.6851,HighVol_DownTrend
2024-06-07 10:47:00+00:00,71330.69,71347.77,71330.68,71347.76,7.70391,HighVol_DownTrend
2024-06-07 10:48:00+00:00,71347.76,71347.77,71330.69,71330.7,12.66279,HighVol_DownTrend
2024-06-07 10:49:00+00:00,71330.7,71347.76,71330.69,71347.76,4.32268,HighVol_DownTrend
2024-06-07 10:50:00+00:00,71347.76,71347.76,71326.51,71326.52,12.51857,HighVol_DownTrend
2024-06-07 10:51:00+00:00,71326.51,71326.51,71304.65,71304.66,7.57291,HighVol_DownTrend
2024-06-07 10:52:00+00:00,71304.65,71336.08,71304.65,71336.08,8.89164,HighVol_DownTrend
2024-06-07 10:53:00+00:00,71336.07,71358.07,71336.07,71358.07,12.45989,HighVol_DownTrend
2024-06-07 10:54:00+00:00,71358.07,71397.66,71358.06,71396.51,17.75607,HighVol_DownTrend
2024-06-07 10:55:00+00:00,71396.52,71434.86,71396.52,71434.86,29.0091,HighVol_DownTrend
2024-06-07 10:56:00+00:00,71434.85,71434.86,71389.22,71389.23,13.72797,HighVol_DownTrend
2024-06-07 10:57:00+00:00,71389.22,71389.23,71363.6,71363.61,5.62365,HighVol_DownTrend
2024-06-07 10:58:00+00:00,71363.61,71389.24,71363.6,71389.24,12.89791,HighVol_DownTrend
2024-06-07 10:59:00+00:00,71389.23,71389.24,71377.37,71377.38,4.54109,HighVol_DownTrend
2024-06-07 11:00:00+00:00,71377.37,71386.0,71363.6,71381.18,12.08991,HighVol_DownTrend
2024-06-07 11:01:00+00:00,71381.17,71381.18,71361.17,71361.18,6.01889,HighVol_DownTrend
2024-06-07 11:02:00+00:00,71361.17,71379.99,71361.17,71379.99,6.4385,HighVol_DownTrend
2024-06-07 11:03:00+00:00,71379.98,71381.0,71379.98,71381.0,3.13099,HighVol_DownTrend
2024-06-07 11:04:00+00:00,71380.99,71410.0,71380.99,71410.0,12.58943,HighVol_DownTrend
2024-06-07 11:05:00+00:00,71409.99,71410.0,71389.2,71389.2,13.52023,HighVol_DownTrend
2024-06-07 11:06:00+00:00,71389.2,71389.2,71370.72,71370.72,8.65652,HighVol_DownTrend
2024-06-07 11:07:00+00:00,71370.72,71402.4,71370.72,71402.39,10.89647,HighVol_DownTrend
2024-06-07 11:08:00+00:00,71402.4,71410.0,71386.44,71386.44,16.07283,HighVol_DownTrend
2024-06-07 11:09:00+00:00,71386.44,71386.45,71383.6,71384.13,5.67163,HighVol_DownTrend
